Name,Address,Category,Zip Code,Country,Source,Latitude,Longitude
Kiwa,"Sir Winston Churchillln 273, Rijswijk, 2288Ea, Netherlands","Industry, Corporate",2288Ea,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.0428418,4.3303552
Kuwait Petroleum Research and Technology,"Moezelweg 251, Europoort RT, 3198 LS, Netherlands","Industry, Corporate",3198 LS,Netherlands,https://hydrogeneurope.eu/members-locations/#,51.9311414,4.1698205
LANDI RENZO GROUP,"Via Nobel 2/4, Cavriago, 42025, Italy","Industry, Corporate",42025,Italy,https://hydrogeneurope.eu/members-locations/#,44.717896,10.556828
Latvian Hydrogen Association,"Akademijas Laukums 1 Kab 1312, Riga, LV1050, Latvia","EU National, Association",LV1050,Latvia,https://hydrogeneurope.eu/members-locations/#,56.943231,24.121817
LEA LandesEnergieAgentur Hessen GmbH,"Wettinerstraße 3, Wiesbaden, 65189, Germany",EU Region,65189,Germany,https://hydrogeneurope.eu/members-locations/#,50.06972135,8.257120648890961
LER SAS,"44 Rue Guillaume Cliton, Saint-Omer, 62500, France","Industry, Corporate",62500,France,https://hydrogeneurope.eu/members-locations/#,50.751683,2.258358
LETOMEC SRL,"Viale G.PISANO 55, Pisa, 56123, Italy","Industry, Corporate",56123,Italy,https://hydrogeneurope.eu/members-locations/#,43.730988,10.402844
Lhyfe,"Rue Jean Jaurès 30, Nantes, 44000, France","Industry, Corporate",44000,France,https://hydrogeneurope.eu/members-locations/#,47.2180471,-1.562198
Liebherr,"Avenue Des Etats-Unis 408, Toulouse, 31200, France","Industry, Corporate",31200,France,https://hydrogeneurope.eu/members-locations/#,43.665943,1.4127681
LIFTE H2,"Potsdamer Platz 1, Berlin, 10785, Germany","Industry, Corporate",10785,Germany,https://hydrogeneurope.eu/members-locations/#,52.5089423,13.3750321
Linde,"Seitnerstraße 70, Pullach, 82049, Germany","Industry, Corporate",82049,Germany,https://hydrogeneurope.eu/members-locations/#,48.045268699999994,11.508426235056195
Lithuanian hydrogen energy association,"Breslaujos Str. 3, Kaunas, 44403, Lithuania","EU National, Association",44403,Lithuania,https://hydrogeneurope.eu/members-locations/#,54.894952,23.954262
Logan Energy,"York Place 10, Edinburgh, EH1 3EP, United Kingdom","Industry, Corporate",EH1 3EP,United Kingdom,https://hydrogeneurope.eu/members-locations/#,55.940394,-3.2154545
Ludwig-Bölkow-Systemtechnik GmbH (LBST),"Daimlerstr. 15, Ottobrunn, 85521, Germany","Industry, Corporate",85521,Germany,https://hydrogeneurope.eu/members-locations/#,48.0641515,11.6493095
LUMIKER,"Astondo Bidea Edif 614, Derio - Bizkaia, 48160, Spain","Project, Member",48160,Spain,https://hydrogeneurope.eu/members-locations/#,43.29967765,-2.87034975
Luxfer Gas Cylinders,"Colwick Industrial Estate, Nottinhgam, NG4 2BH, United Kingdom","Industry, Corporate",NG4 2BH,United Kingdom,https://hydrogeneurope.eu/members-locations/#,52.9554384,-1.082567
Mabanaft GmbH & Co. KG,"Koreastraße 7, Hamburg, 20457, Germany","Industry, Corporate",20457,Germany,https://hydrogeneurope.eu/members-locations/#,53.5439163,10.002046
MagnoTherm Solutions GmbH,"Alarich-Weiss-Straße 16, Darmstadt, 64287, Germany","Project, Member",64287,Germany,https://hydrogeneurope.eu/members-locations/#,49.85900505,8.679195750245782
MARINN - Maritimni inovacijski klaster,"Milutina Barača 19, Rijeka, 51000, Croatia","Other Non-, Profit",51000,Croatia,https://hydrogeneurope.eu/members-locations/#,,
Materials Mates Italia srl,"Via Magenta 77/12A, Rho, 20017, Italy","Industry, Corporate",20017,Italy,https://hydrogeneurope.eu/members-locations/#,45.523782,9.0465
Matteco,"Paseo de las Facultades, 3, Bajo, Valencia, 46021, Spain","Industry, Corporate",46021,Spain,https://hydrogeneurope.eu/members-locations/#,39.307814,-0.295154
McPhy,"Route De Saint Thomas 1115, La Motte Fanjas, ZA 26190, France","Industry, Corporate",ZA 26190,France,https://hydrogeneurope.eu/members-locations/#,45.052135,5.266724
Médio Tejo 21,"R. Dom António Prior do Crato 115, Abrantes, 2200-086, Portugal",EU Region,2200-086,Portugal,https://hydrogeneurope.eu/members-locations/#,,
MG Energy Group Hydrogen B.V.,"VAN BOSHUIZENSTRAAT 00012, Amsterdam, 1083BA, United States","Industry, Corporate",1083BA,United States,https://hydrogeneurope.eu/members-locations/#,,
Michelin,"""Cours De Lille Seguin 27"", Boulogne Billancourt, 92105, France","Industry, Corporate",92105,France,https://hydrogeneurope.eu/members-locations/#,48.827918,2.235323
state Saxony-Anhalt,"Leipziger Straße 58, Magdeburg, 39112, Germany",EU Region,39112,Germany,https://hydrogeneurope.eu/members-locations/#,52.1138935,11.6199989
"Ministry of the Environment, Climate Change and Energy Sector Baden-Württemberg","Kernerplatz 9, Stuttgart, 70182, Germany",EU Region,70182,Germany,https://hydrogeneurope.eu/members-locations/#,48.784013099999996,9.189718275855775
Mitsubishi Corporation (Brussels Office),"Rue Belliard 9, Bruxelles, 1000, Belgium","Industry, Corporate",1000,Belgium,https://hydrogeneurope.eu/members-locations/#,50.8399333,4.3785857
Mitsubishi Heavy Industries,"Kennedydamm 19, Düsseldorf, 40476, Germany","Industry, Corporate",40476,Germany,https://hydrogeneurope.eu/members-locations/#,51.2459643,6.77292003739798
MOL,"THOMAS MORE SQUARE 3, London, E1W 1WY, United Kingdom","Industry, Corporate",E1W 1WY,United Kingdom,https://hydrogeneurope.eu/members-locations/#,51.5071618,-0.0674954
Monolith Materials Inc.,"134 S 13th St., Suite 700, Lincoln, Nebraska, 68508, United States","Project, Member",68508,United States,https://hydrogeneurope.eu/members-locations/#,40.81316791836735,-96.70249408163266
Moravian-Silesian Region,"28. října 11, Ostrava, 70218, Czech Republic",EU Region,70218,Czech Republic,https://hydrogeneurope.eu/members-locations/#,49.837333,18.2955021
Mother Earth Shpk,"Rr. e Kosovareve, Pallati Dolcka, H.9, Kati 3, Tirana, 1000, Albania","Industry, Corporate",1000,Albania,https://hydrogeneurope.eu/members-locations/#,41.322923900000006,19.82455071802778
Motive Fuels Limited,"Technology Centre, Advanced Manufacturing Park, Brunel, Way, Rotherham, S60 5WG, United Kingdom","Industry, Corporate",S60 5WG,United Kingdom,https://hydrogeneurope.eu/members-locations/#,53.3719947,-1.3820456
MOTOR OIL (HELLAS),"Irodou Attikou 12A, Maroussi, 15124, Greece","Industry, Corporate",15124,Greece,https://hydrogeneurope.eu/members-locations/#,40.587551,22.95887
MP Industries OU,"Harju maakond, Kesklinna linnaosa, Tornimäe tn 3/5/7, Tallinn, 10145, Estonia","Industry, Corporate",10145,Estonia,https://hydrogeneurope.eu/members-locations/#,59.432879,24.761105
MTU Aero Engines,"Dachauer Str. 665, Munchen, 80995, Germany","Industry, Corporate",80995,Germany,https://hydrogeneurope.eu/members-locations/#,48.213688899999994,11.480934106037196
MVM,"Szentendrei ut 207-209, Budapest, 1031, Hungary","Industry, Corporate",1031,Hungary,https://hydrogeneurope.eu/members-locations/#,47.5781795,19.0499228
MYTILINEOS,"Artemidos Street 8, Athens, 15125, Greece","Industry, Corporate",15125,Greece,https://hydrogeneurope.eu/members-locations/#,37.0811571,22.4336777
Møre og Romsdal fylkeskommune,"Fylkeshuset, Postboks 2500, Molde, 6404, Norway",EU Region,6404,Norway,https://hydrogeneurope.eu/members-locations/#,62.7347368,7.1500488
of Slovenia),"Trdinova ulica 8, Ljubljana, 1000, Slovenia","EU National, Association",1000,Slovenia,https://hydrogeneurope.eu/members-locations/#,46.055552,14.506203
Nedstack,"Westervoortsedijk 73, Po. Box 5167, Arnhem, 6802 E, Netherlands","Industry, Corporate",6802 E,Netherlands,https://hydrogeneurope.eu/members-locations/#,53.230323,6.582062
Nel Hydrogen,"Industriparken 34, Herning, 7400, Denmark","Industry, Corporate",7400,Denmark,https://hydrogeneurope.eu/members-locations/#,56.114199,8.969007
NEPTHYNE S.A.,"Wielkopolska 403, Gdynia, 81531, Poland","Project, Member",81531,Poland,https://hydrogeneurope.eu/members-locations/#,54.4691023,18.5031283
Neste,"Keilaranta 21, Neste, 95, Finland","Industry, Corporate",95,Finland,https://hydrogeneurope.eu/members-locations/#,60.179335,24.836841
Netherlands Fortescue Future Industries Holdings B.V.,"c/o Intertrust, Basisweg 10, Amsterdam, 1043AP, Netherlands","Industry, Corporate",1043AP,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.3922423,4.8412949
NEUMAN & ESSER GROUP,"Werkstraße o. Nr, Uebach-Palenberg, 52531, Germany","Industry, Corporate",52531,Germany,https://hydrogeneurope.eu/members-locations/#,50.914017900000005,6.138117587025503
New Energy Coalition,"Nijenborgh 6, Groningen, 9747 AG, Netherlands","Other Non-, Profit",9747 AG,Netherlands,https://hydrogeneurope.eu/members-locations/#,53.2400592,6.5377178
NextEra Energy Global Holdings B.V.,"700 Universe Blvd, Juno Beach, FL, 33408, United States","Global, Partner",33408,United States,https://hydrogeneurope.eu/members-locations/#,26.858251,-80.060074
NLHydrogen,"Weena 505, kamer 30.06, Rotterdam, 3013 AL, Netherlands","EU National, Association",3013 AL,Netherlands,https://hydrogeneurope.eu/members-locations/#,51.9237047,4.471875
North Sea Port Netherlands,"Schelpenpad 2, Terneuzen, 4531 PD, Netherlands","Industry, Corporate",4531 PD,Netherlands,https://hydrogeneurope.eu/members-locations/#,51.3340359,3.8225486
North-West University,"11 Hoffman Street, Potchefstroom, 2531, South Africa","Project, Member",2531,South Africa,https://hydrogeneurope.eu/members-locations/#,,
Northland Power Inc.,"30 St. Clair Avenue West, 12th Floor, Toronto, ON M4V 3A1, Canada","Industry, Corporate",ON M4V 3A1,Canada,https://hydrogeneurope.eu/members-locations/#,43.68821865,-79.39534874652779
Norwegian Hydrogen AS,"Korsegata 4B, Ålesund, 6002, Norway","Industry, Corporate",6002,Norway,https://hydrogeneurope.eu/members-locations/#,62.4717804,6.1558055
Norwegian Hydrogen Forum,"Gunnar Randers Vei 24, Kjeller, 2007, Norway","EU National, Association",2007,Norway,https://hydrogeneurope.eu/members-locations/#,59.974486,11.047719
Nuvera Fuel Cells Europe Division of Hyster-Yale Italia S.p.A.,"Via XXV Aprile 2, San Donato Milanese, 20097, Italy","Industry, Corporate",20097,Italy,https://hydrogeneurope.eu/members-locations/#,45.433236,9.267518
NV Bekaert SA,"Bekaertstraat 2, Zwevegem, 8550, Belgium","Industry, Corporate",8550,Belgium,https://hydrogeneurope.eu/members-locations/#,50.8152275,3.3371078
NWBA,"Regentesselaan 14, Amersfoort, 3818Hj, Netherlands","EU National, Association",3818Hj,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.1507506,5.374025
OFFSET Energy d.o.o.,"Tehnološki park 19, Ljubljana, 1000, Slovenia","Non-Industry, Corporate",1000,Slovenia,https://hydrogeneurope.eu/members-locations/#,46.049431,14.4606179
"Ohmium Europe, S.L.","Travessera de Gracia, 11, planta 5, Barcelona, 8021, Spain","Industry, Corporate",8021,Spain,https://hydrogeneurope.eu/members-locations/#,41.39405,2.145802
OMV,"Trabrennstraße 6-8, Wien, 1020, Austria","Industry, Corporate",1020,Austria,https://hydrogeneurope.eu/members-locations/#,48.2136251,16.4140143
Ontras Gastransport,"Maximilianallee 4, Leipzig, 4123, Germany","Industry, Corporate",4123,Germany,https://hydrogeneurope.eu/members-locations/#,51.3652012,12.3992234
Open Grid Europe,"Kallenbergstraße 5, Essen, 45141, Germany","Industry, Corporate",45141,Germany,https://hydrogeneurope.eu/members-locations/#,51.468778549999996,7.005964620277971
OPmobility,"Rue Paul Vaillant Couturier 42, Levallois-Perret Cedex, 92593, France","Industry, Corporate",92593,France,https://hydrogeneurope.eu/members-locations/#,48.8963295,2.2847294
Panasonic RD Center Germany GmbH,"Monzastrasse 4c, Langen, 63225, Germany","Industry, Corporate",63225,Germany,https://hydrogeneurope.eu/members-locations/#,49.9978816,8.6563882
PANEPISTIMIO PATRON (UNIVERSITY OF PATRAS - UPAT),"UNIVERSITY CAMPUS RIO PATRAS, RIO PATRAS, 26504, Greece","Project, Member",26504,Greece,https://hydrogeneurope.eu/members-locations/#,37.9853861,23.7198667
Paul Wurth,"""Rue Dalsace 32"", Luxembourg, 1122, Luxembourg","Industry, Corporate",1122,Luxembourg,https://hydrogeneurope.eu/members-locations/#,49.596302,6.130437
Penspen,"Water Lane 3, Richmond, Surrey, TW9 1TJ, United Kingdom","Industry, Corporate",TW9 1TJ,United Kingdom,https://hydrogeneurope.eu/members-locations/#,51.4594252,-0.3066771
Permascand AB,"Folkets Husvagen 50, Ljungaverk, 84199, Sweden","Industry, Corporate",84199,Sweden,https://hydrogeneurope.eu/members-locations/#,,
PHINIA Inc.,"Courteney Road Hoath Way, Gillingham, Kent, ME8 ORU, United Kingdom","Industry, Corporate",ME8 ORU,United Kingdom,https://hydrogeneurope.eu/members-locations/#,,
PKN Orlen,"Chemików 7, Płock, 09-411, Poland","Industry, Corporate",09-411,Poland,https://hydrogeneurope.eu/members-locations/#,52.5865309,19.653733
Plagazi AB (publ),"Volvovägen 8, Båstad, 26934, Sweden","Industry, Corporate",26934,Sweden,https://hydrogeneurope.eu/members-locations/#,56.43575265,12.728505881691728
Plug Power - HyPulsion,"Place Paul Verlaine 1, Boulogne-Billancourt, 92100, France","Industry, Corporate",92100,France,https://hydrogeneurope.eu/members-locations/#,48.8286797,2.2404739
Polenergia,"Krucza 24/26, Warsaw, 00-526, Poland","Industry, Corporate",00-526,Poland,https://hydrogeneurope.eu/members-locations/#,52.2269457,21.0187008
Technologies),"Aleja Grunwaldzka 82, Gdansk, 80244, Poland","EU National, Association",80244,Poland,https://hydrogeneurope.eu/members-locations/#,54.3774616,18.6068227
Poppe + Potthoff,"Dammstraße 17, Werther, 33824, Germany","Industry, Corporate",33824,Germany,https://hydrogeneurope.eu/members-locations/#,52.08590125,8.418538355079345
Port Network Authority of the North Tyrrhenian Sea,"Scali Rosciano 6/7, Livorno, 57123, Italy","Other Non-, Profit",57123,Italy,https://hydrogeneurope.eu/members-locations/#,43.553814,10.306674
Port of Antwerp-Bruges,"Zaha Hadidplein 1, Antwerpen, 2000, Belgium","Industry, Corporate",2000,Belgium,https://hydrogeneurope.eu/members-locations/#,51.2409205,4.4072991
Port of Galway,"New Docks, Galway, H91PD37, Ireland","Project, Member",H91PD37,Ireland,https://hydrogeneurope.eu/members-locations/#,53.28894195,-9.008298088164828
Port of Rotterdam,"Wilhelminakade 909, Rotterdam, 3072Ap, Netherlands","Industry, Corporate",3072Ap,Netherlands,https://hydrogeneurope.eu/members-locations/#,51.9048259,4.4847217
Powercell Group,"Ruskvädersgatan 12, Göteborg, 41838, Sweden","Industry, Corporate",41838,Sweden,https://hydrogeneurope.eu/members-locations/#,57.7054277,11.8848773
PowiDian Energy,"Rue Marie De Lorraine 20, La Ville -Aux - Dames, 37700, France","Industry, Corporate",37700,France,https://hydrogeneurope.eu/members-locations/#,47.398261,0.786775
PRF - Hydrogen Solutions,"Estrada Nacional 356 1 Km 5 8 Alcogulhe Azoia, Leiria, 2400-821, Portugal","Industry, Corporate",2400-821,Portugal,https://hydrogeneurope.eu/members-locations/#,,
PRISMA European Capacity Platform GmbH,"Reichsstrasse 1-9, Leipzig, 4109, Germany","Non-Industry, Corporate",4109,Germany,https://hydrogeneurope.eu/members-locations/#,51.340365,12.376605
Proeuropean Trading Gmbh,"Munchner STR 22, Munich, 85221, Germany","Non-Industry, Corporate",85221,Germany,https://hydrogeneurope.eu/members-locations/#,48.2555068,11.4384482
Protium Green Solutions Ltd,"Unit 104, 164-180 Union Street, London, SE1 0LH, United Kingdom","Industry, Corporate",SE1 0LH,United Kingdom,https://hydrogeneurope.eu/members-locations/#,51.5038193,-0.1000426
Proton Motor,"Benzstraße 7, Puchheim, 82178, Germany","Industry, Corporate",82178,Germany,https://hydrogeneurope.eu/members-locations/#,48.1714123,11.3671234
Provence-Alpes-Côte dAzur,"27, place Jules Guesde, Marseille Cedex 20, 13481, France",EU Region,13481,France,https://hydrogeneurope.eu/members-locations/#,43.302286,5.374139
Provincie Drenthe,"Westerbrink 1, Assen, 9405 BJ, Netherlands",EU Region,9405 BJ,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.9856696,6.5388569
Provincie Noord-Holland,"Dreef 3, Haarlem, 2012HR, Netherlands",EU Region,2012HR,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.3723976,4.6303001
Provincie Oost-Vlaanderen,"Gouvernementstraat 1, Ghent, 9000, Belgium",EU Region,9000,Belgium,https://hydrogeneurope.eu/members-locations/#,51.051593,3.726972
Provincie Zeeland,"Abdij 6, Middelburg, 4331 BK, Netherlands",EU Region,4331 BK,Netherlands,https://hydrogeneurope.eu/members-locations/#,51.5005363,3.6153787
Provincie Zuid-Holland,"Postbus 90602, Den Haag, 2509, Netherlands",EU Region,2509,Netherlands,https://hydrogeneurope.eu/members-locations/#,,
PUBLIC POWER CORPORATION,"30 HALKOKONDYLI STR., Athens, 10432, Greece","Industry, Corporate",10432,Greece,https://hydrogeneurope.eu/members-locations/#,,
Punch Hydrocells,"Via Pier Carlo Boggio 59, Torino, 10138, Italy","Industry, Corporate",10138,Italy,https://hydrogeneurope.eu/members-locations/#,45.065247,7.6569538
Q-en and Co Ltd.,"Fridtjof Nansen 9, Sofia, 1142, Bulgaria","Non-Industry, Corporate",1142,Bulgaria,https://hydrogeneurope.eu/members-locations/#,42.6876386,23.3217806
QDSOL LTD.,"18 Einstein St., Ness Ziona, 7403622, Israel","Industry, Corporate",7403622,Israel,https://hydrogeneurope.eu/members-locations/#,,
Quantron AG,"Koblenzer Straße 2, Gersthofen, 86368, Germany","Industry, Corporate",86368,Germany,https://hydrogeneurope.eu/members-locations/#,48.4091506,10.8595019
Redexis S.A.,"C/Mahonia 2, Madrid, 2804, Spain","Project, Member",2804,Spain,https://hydrogeneurope.eu/members-locations/#,40.457247,-3.618952
REGION NORMANDIE,"Abbaye-aux-Dames, Place Reine Mathilde, CS 50523, Caen, 14035, France",EU Region,14035,France,https://hydrogeneurope.eu/members-locations/#,,
Region of Western Macedonia,"ZEP, Kozani, 50100, Greece",EU Region,50100,Greece,https://hydrogeneurope.eu/members-locations/#,,
Regione Emilia - Romagna,"Viale Aldo Moro 52, Bologna, 40127, Italy",EU Region,40127,Italy,https://hydrogeneurope.eu/members-locations/#,44.5086078,11.3633696
Regione Piemonte,"Via Nizza, 330, Torino, 10127, Italy",EU Region,10127,Italy,https://hydrogeneurope.eu/members-locations/#,,
REGIONE UMBRIA,"Palazzo Donini Corso Vannucci, 96, Perugia, 6124, Italy",EU Region,6124,Italy,https://hydrogeneurope.eu/members-locations/#,43.109319,12.38803
RegO gmbh,"Industriestrasse 9, Gladenbach, 35075, Germany","Industry, Corporate",35075,Germany,https://hydrogeneurope.eu/members-locations/#,50.770934,8.58921554221241
REN,"Avenida Estados Unidos Da America 55, Lisboa, 1749-061, Portugal","Industry, Corporate",1749-061,Portugal,https://hydrogeneurope.eu/members-locations/#,,
RENAULT SAS,"1 avenue du Golf, Guyancourt, 78288, France","Industry, Corporate",78288,France,https://hydrogeneurope.eu/members-locations/#,48.756902,2.078818
Renew Power Private Limited (ReNew),"""C/O Vistra (Uk) Ltd, 3rd Floor, 11-12 St. Jamess Square"", London, SW1Y 4LB, United Kingdom","Industry, Corporate",SW1Y 4LB,United Kingdom,https://hydrogeneurope.eu/members-locations/#,51.50761865,-0.13642509472272152
Renewable Energy Hamburg Clusteragentur GmbH,"Wexstrasse 7, Hamburg, 20355, Germany",EU Region,20355,Germany,https://hydrogeneurope.eu/members-locations/#,53.5512805,9.9837192
Repsol,"MÉNDEZ ÁLVARO 44, Madrid, 28045, Spain","Industry, Corporate",28045,Spain,https://hydrogeneurope.eu/members-locations/#,40.397706,-3.684414
Région Bourgogne Franche-Comté,"4, square Castan, Besançon, 25031, France",EU Region,25031,France,https://hydrogeneurope.eu/members-locations/#,47.2345443,6.030405
Région Centre-Val de Loire,"9 rue Saint Pierre Lentin, Orléans, 45000, France",EU Region,45000,France,https://hydrogeneurope.eu/members-locations/#,47.9011359,1.9095813
Région Grand Est,"1 place Adrien Zeller I BP 91006, Strasbourg, 67070, France",EU Region,67070,France,https://hydrogeneurope.eu/members-locations/#,48.59890325,7.759893883680613
Région Occitanie,"Hôtel de Région, 22 boulevard du Maréchal Juin, Toulouse, 31 406, France",EU Region,31 406,France,https://hydrogeneurope.eu/members-locations/#,43.5889107,1.4416608
Région Pays de la Loire,"Hôtel de région 1 rue de la Loire, Nantes, 44000, France",EU Region,44000,France,https://hydrogeneurope.eu/members-locations/#,47.2112644,-1.5259812
Ricardo,"Güglingstr. 66, Schwäbisch Gmünd, 73529, Germany","Industry, Corporate",73529,Germany,https://hydrogeneurope.eu/members-locations/#,48.7959292,9.8649182
RINA,"Via Corsica 12, Genova, 16128, Italy","Industry, Corporate",16128,Italy,https://hydrogeneurope.eu/members-locations/#,44.4000905,8.9365357
Riversimple Movement,"Unit 32 Ddole Enterprise Park, llandrindod Wells, Powys, Wales, LD1 6DF, United Kingdom","Industry, Corporate",LD1 6DF,United Kingdom,https://hydrogeneurope.eu/members-locations/#,,
Robert Bosch,"Robert-Bosch-Platz 1, Gerlingen-Schillerhöhe, 70839, Germany","Industry, Corporate",70839,Germany,https://hydrogeneurope.eu/members-locations/#,48.785897,9.063684
Rocksoft OÜ,"Lõõtsa 5, Tallinn, 11415, Estonia","Project, Member",11415,Estonia,https://hydrogeneurope.eu/members-locations/#,59.42117675,24.802799062982295
Rolls-Royce Power Systems AG,"Maybachplatz 1, Friedrichshafen, 88045, Germany","Industry, Corporate",88045,Germany,https://hydrogeneurope.eu/members-locations/#,47.65757094999999,9.471728035440337
Romanian Association for Hydrogen Energy,"Uzinei Street No. 4, Rm. Valcea, 240050, Romania","EU National, Association",240050,Romania,https://hydrogeneurope.eu/members-locations/#,,
RWE Generation,"RWE Platz 3, Essen, 45141, Germany","Industry, Corporate",45141,Germany,https://hydrogeneurope.eu/members-locations/#,51.4662007,7.012173822257595
RWEA,"Buzesti Street 75-77, Bucharest, 11013, Romania","Other Non-, Profit",11013,Romania,https://hydrogeneurope.eu/members-locations/#,44.4504653,26.083631
RWTH Aachen University,"Templergraben 55, Aachen, 52062, Germany","Project, Member",52062,Germany,https://hydrogeneurope.eu/members-locations/#,50.7777565,6.0775544
Saarländische Wasserstoffagentur GmbH,"Balthasar-Goldstein-Str. 31, Saarbrücken, 66131, Germany",EU Region,66131,Germany,https://hydrogeneurope.eu/members-locations/#,49.221365,7.116049644246137
SAFRAN Group,"Rue Pierre Curie 61, PLAISIR Cedex, BP 1 78373, France","Industry, Corporate",BP 1 78373,France,https://hydrogeneurope.eu/members-locations/#,48.9950492,1.9322802
Saint Gobain,"Tour Saint-Gobain - 12 place de l’Iris, La Défense Cedex, 92096, France","Industry, Corporate",92096,France,https://hydrogeneurope.eu/members-locations/#,43.264417,5.374826
Saipem,"Via Martiri Di Cefalonia 67, San Donato Milanese, 20097, Italy","Industry, Corporate",20097,Italy,https://hydrogeneurope.eu/members-locations/#,45.4196291,9.2697675
Sakowin SAS,"76 Avenue Via Nova, Frejus, 83600, France","Industry, Corporate",83600,France,https://hydrogeneurope.eu/members-locations/#,43.465801,6.731973
Salzgitter,"Eisenhuettenstrasse 99, Salzgitter, 38239, Germany","Industry, Corporate",38239,Germany,https://hydrogeneurope.eu/members-locations/#,52.160905,10.431212872536161
SAPIO PRODUZIONE IDROGENO OSSIGENO S.R.L.,"Via San Maurilio, 13, Milano, 20123, Italy","Industry, Corporate",20123,Italy,https://hydrogeneurope.eu/members-locations/#,45.4621398,9.1840325
Sasol Germany GmbH,"Anckelmannsplatz 1, Hamburg, 20537, Germany","Industry, Corporate",20537,Germany,https://hydrogeneurope.eu/members-locations/#,53.5510836,10.0275876
SATA Group,"131, Rue du Pic Blanc, Alpe d’Huez, 38750, France","Project, Member",38750,France,https://hydrogeneurope.eu/members-locations/#,45.096891,6.069819
Scatec ASA,"Askekroken 11, Oslo, 559, Norway","Industry, Corporate",559,Norway,https://hydrogeneurope.eu/members-locations/#,59.922627,10.682958
Schaeffler,"Industriestr. 1-3, Herzogenaurach, 91074, Germany","Industry, Corporate",91074,Germany,https://hydrogeneurope.eu/members-locations/#,49.5915216,10.9655157
Scottish Government,"""St. Andrews House Regent Road St. Andrews House"", ""Regent Road St. Andrews House, Regent Road"", Edinburgh, EH1 3DG, United Kingdom",EU Region,EH1 3DG,United Kingdom,https://hydrogeneurope.eu/members-locations/#,55.9534691,-3.1798335
Seatech Engineering Sp. zo.o.,"Plac Porozumienia Gdanskiego 1, Gdansk, 80-864, Poland","Project, Member",80-864,Poland,https://hydrogeneurope.eu/members-locations/#,54.3619002,18.653014
SES Hydrogen S.A.,"Aleja Grunwaldzka 82, Gdańsk, 80-244, Poland","Industry, Corporate",80-244,Poland,https://hydrogeneurope.eu/members-locations/#,54.3774616,18.6068227
Shell,"Carel van Bylandtlaan 30, Den Haag, 2596 HR, Netherlands","Industry, Corporate",2596 HR,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.0936744,4.3130672
SHV Energy,"Capellalaan 65, Hoofddorp, 2132JL, Netherlands","Industry, Corporate",2132JL,Netherlands,https://hydrogeneurope.eu/members-locations/#,52.2925828,4.7042353
Siemens Energy Global GmbH & Co. KG.,"Otto-Hahn-Ring 6, Munich, 81739, Germany","Industry, Corporate",81739,Germany,https://hydrogeneurope.eu/members-locations/#,48.0918559,11.6486936
SITEC Industrietechnologie GmbH,"Bornaer Str. 192, Chemnitz, 9114, Germany","Project, Member",9114,Germany,https://hydrogeneurope.eu/members-locations/#,50.8668,12.907952
SLB,"Rue St Dominique 42, Paris, 75007, France","Industry, Corporate",75007,France,https://hydrogeneurope.eu/members-locations/#,48.8599936,2.3109038
Slovak National Hydrogen Association,"Budyšínska 36, Bratislava, 83102, Slovakia","EU National, Association",83102,Slovakia,https://hydrogeneurope.eu/members-locations/#,48.164121,17.1260867
Smartal Engineering OÜ,"Õismäe tee 80-68, Tallinn, 13513, Estonia","Project, Member",13513,Estonia,https://hydrogeneurope.eu/members-locations/#,,
Smartenergy,"Sihleggstrasse 17, Wollerau, 8832, Switzerland","Non-Industry, Corporate",8832,Switzerland,https://hydrogeneurope.eu/members-locations/#,47.188505,8.706905
Smiths Group plc,"""4th Floor, 11-12 St Jamess Square"", London, SW1Y 4LB, United Kingdom","Industry, Corporate",SW1Y 4LB,United Kingdom,https://hydrogeneurope.eu/members-locations/#,51.50761865,-0.13642509472272152
SNAM,"Piazza Santa Barbara 7, San Donato Milanese, 20097, Italy","Industry, Corporate",20097,Italy,https://hydrogeneurope.eu/members-locations/#,45.4233292,9.2609632
SNCF,"Place Aux étoiles 2, La Plaine Saint-Denis, 93210, France","Industry, Corporate",93210,France,https://hydrogeneurope.eu/members-locations/#,48.9184799,2.3515454
SOCAR Turkey Araştırma Geliştirme ve İnovasyon Anonim Şirketi,"AYAZAĞA MAH. CENDERE CAD. VADİSTANBUL - SOCAR, PLAZA 1D BLOK NO: 109 E İÇ KAPI NO: 1, SARIYER/ İSTANBUL, 35800, Türkiye","Industry, Corporate",35800,Türkiye,https://hydrogeneurope.eu/members-locations/#,40.897257,29.360724
Société Rhodanienne des Cars Ginhoux,"DE LA PLAINE CS 10086, AUBENAS CEDEX, 7205, France","Project, Member",7205,France,https://hydrogeneurope.eu/members-locations/#,,
Software AG,"Uhlandstraße 12, Darmstadt, 64297, Germany","Project, Member",64297,Germany,https://hydrogeneurope.eu/members-locations/#,49.81450325,8.636697902749596
SOGESTION,"11 rue du pont 5, Le Havre, 76080, France","Project, Member",76080,France,https://hydrogeneurope.eu/members-locations/#,49.482569,0.153993
